filename,zone
QRAY4WQEVE_chipid5153.tiff,NORTH EAST DRY
6T3HX9IFKS_chipid4127.tiff,CENTRAL DRY
G3KHTC9CCM_chipid5751.tiff,NORTHERN DRY
PW5LK2B5YN_chipid1830.tiff,CENTRAL DRY
2MGRE01N7D_chipid4093.tiff,UNKNOWN
YTUYY6OHPW_chipid2277.tiff,SOUTHERN TRANSITION
X3GTP627M2_chipid6103.tiff,HILL
X3CMVYXSR6_chipid7069.tiff,NORTHERN DRY
C4X4UEZQPZ_chipid4287.tiff,SOUTHERN TRANSITION
A0AZGQFHX4_chipid1363.tiff,CENTRAL DRY
CG8RQB9BA3_chipid437.tiff,SOUTHERN DRY
QKJUITIZWL_chipid3733.tiff,WESTERN TRANSITION
OXXNY8YS2D_chipid7807.tiff,COASTAL
1ZILHT5CW1_chipid2754.tiff,SOUTHERN TRANSITION
NZ01R1AUHA_chipid3616.tiff,WESTERN TRANSITION
IKWHKCLDFB_chipid6793.tiff,NORTHERN DRY
QR6BY4J8XR_chipid3524.tiff,COASTAL
UW53GPGJ4E_chipid6834.tiff,SOUTHERN TRANSITION
3Z5FEJBYGY_chipid7690.tiff,COASTAL
8LK4QM3Y0R_chipid76.tiff,SOUTHERN TRANSITION
ALZADWYP45_chipid4245.tiff,SOUTHERN TRANSITION
00XSDYW0CG_chipid1711.tiff,NORTH EAST DRY
FP0J3NZ1HL_chipid4078.tiff,SOUTHERN DRY
D6WSWVGQRJ_chipid3015.tiff,EASTERN DRY
3NLBY04ZVT_chipid216.tiff,SOUTHERN TRANSITION
G8O8VOB9Z2_chipid5747.tiff,NORTHERN DRY
IX6S3UDWX2_chipid5522.tiff,SOUTHERN TRANSITION
3FHMF5U8QB_chipid541.tiff,SOUTHERN DRY
4JHAD5N5WU_chipid7683.tiff,COASTAL
VDAVQCBLJ4_chipid3113.tiff,CENTRAL DRY
UBMU3444TC_chipid7333.tiff,NORTH EAST DRY
EHYTJ19KH7_chipid2877.tiff,CENTRAL DRY
8SDXSW1YNS_chipid3232.tiff,COASTAL
3WJG5PSS31_chipid5690.tiff,NORTHERN DRY
Z45P4FA2RS_chipid2985.tiff,CENTRAL DRY
0P1JL33SFC_chipid6135.tiff,HILL
PDGJZE50VW_chipid1109.tiff,EASTERN DRY
3MH6NSUPLH_chipid3060.tiff,CENTRAL DRY
V2X7OQP8V8_chipid6473.tiff,SOUTHERN DRY
ZCD3ZRZT5T_chipid7738.tiff,COASTAL
GBJBFWFE9C_chipid2579.tiff,SOUTHERN TRANSITION
7I4XPQMK69_chipid3767.tiff,WESTERN TRANSITION
G5ZT8YAZ1E_chipid6286.tiff,NORTH EAST DRY
IO6A2CA904_chipid1207.tiff,CENTRAL DRY
MVET32BRJV_chipid6080.tiff,HILL
HOILTJFDJT_chipid504.tiff,EASTERN DRY
NIQS7XDA3O_chipid5060.tiff,NORTH EAST DRY
J01ZLTO3VT_chipid468.tiff,SOUTHERN DRY
96YJE49QKX_chipid5693.tiff,NORTHERN DRY
36LF49SZ93_chipid4995.tiff,HILL
U64GMKA4IH_chipid7249.tiff,NORTHERN DRY
PJO3BBG5W9_chipid2964.tiff,CENTRAL DRY
GQ0ORX49LI_chipid3698.tiff,WESTERN TRANSITION
OZCYMFQCK4_chipid2627.tiff,SOUTHERN TRANSITION
RDOLCJ0U4K_chipid971.tiff,EASTERN DRY
A51FOCJPYI_chipid859.tiff,EASTERN DRY
3ZK0MD3LXX_chipid5646.tiff,NORTHERN DRY
9WRNRWKAQN_chipid6885.tiff,SOUTHERN TRANSITION
SJ2UI6PBAK_chipid5767.tiff,NORTHERN DRY
FXGK2LNGH7_chipid3139.tiff,CENTRAL DRY
5L49TBPW3I_chipid4268.tiff,UNKNOWN
QCJ9MR9XHE_chipid1116.tiff,CENTRAL DRY
X6K58L05N8_chipid4295.tiff,SOUTHERN TRANSITION
DHGOPX8CYX_chipid3754.tiff,WESTERN TRANSITION
VCCTSIVQBI_chipid625.tiff,EASTERN DRY
2GGIKUECGF_chipid5579.tiff,SOUTHERN TRANSITION
IZUG8LCEOP_chipid98.tiff,SOUTHERN TRANSITION
FAS33WL4OI_chipid2973.tiff,CENTRAL DRY
149NX5E2BI_chipid1470.tiff,CENTRAL DRY
ZVXYK3LL24_chipid3598.tiff,COASTAL
VK0OUKY85P_chipid6192.tiff,COASTAL
MVM6W359XO_chipid2756.tiff,SOUTHERN TRANSITION
8COY6Y2STB_chipid1868.tiff,CENTRAL DRY
WSVUQFXKTT_chipid7378.tiff,SOUTHERN TRANSITION
TN8O5XXQ6O_chipid5567.tiff,SOUTHERN TRANSITION
49SELM44KC_chipid1915.tiff,EASTERN DRY
SD0CVYLRL1_chipid2993.tiff,CENTRAL DRY
AVYK5GLW4D_chipid4107.tiff,CENTRAL DRY
M80TPT2VNV_chipid5149.tiff,NORTH EAST DRY
7USX9NVB6W_chipid1948.tiff,EASTERN DRY
ZK4UW2N3HS_chipid2377.tiff,SOUTHERN TRANSITION
F5DU6AE892_chipid2819.tiff,SOUTHERN DRY
QVM9R2PEZT_chipid1845.tiff,CENTRAL DRY
4XL1MW3EQF_chipid6553.tiff,UNKNOWN
SAHG2O1ALR_chipid3048.tiff,EASTERN DRY
Z6KGBA5HOT_chipid1295.tiff,CENTRAL DRY
W0N93M2S8E_chipid2695.tiff,CENTRAL DRY
A4P65KLONF_chipid2359.tiff,SOUTHERN TRANSITION
FOV1O80D15_chipid4179.tiff,CENTRAL DRY
RMCQ3HKDG9_chipid6626.tiff,CENTRAL DRY
W9C7RX45EC_chipid5883.tiff,NORTHERN DRY
I9197VBYNH_chipid5220.tiff,UNKNOWN
0JXS3KYB4J_chipid1327.tiff,CENTRAL DRY
57AK3GFY20_chipid2720.tiff,CENTRAL DRY
UQVL567WEV_chipid4794.tiff,NORTH EAST DRY
VGWKH0FXMN_chipid6947.tiff,EASTERN DRY
OOM6F60MON_chipid6635.tiff,CENTRAL DRY
7UFUK3ND2P_chipid940.tiff,EASTERN DRY
3W9QG5PI6O_chipid5829.tiff,NORTHERN DRY
55KJ28R8CQ_chipid4942.tiff,COASTAL
F2BAKA8JD2_chipid5765.tiff,NORTHERN DRY
D5HWKDFJL1_chipid259.tiff,SOUTHERN TRANSITION
620RVXSZH7_chipid56.tiff,SOUTHERN TRANSITION
VG5I4U0DVK_chipid944.tiff,EASTERN DRY
IJP5VF5KDK_chipid4868.tiff,COASTAL
6W97ECO7EA_chipid6993.tiff,EASTERN DRY
ZBG8IRKW3X_chipid3174.tiff,SOUTHERN DRY
L7ZRYK8X1H_chipid6955.tiff,EASTERN DRY
KJW8U8ZUB0_chipid4766.tiff,NORTH EAST DRY
7EZIYWPWQJ_chipid7413.tiff,SOUTHERN TRANSITION
QKWMC1EFZ0_chipid2242.tiff,EASTERN DRY
7EM4ANW0YJ_chipid438.tiff,SOUTHERN DRY
LLEGXVS23D_chipid3911.tiff,UNKNOWN
3ULX2ARUTD_chipid4704.tiff,NORTH EAST DRY
ANEQX9VSOR_chipid149.tiff,SOUTHERN TRANSITION
GW4BX39XHI_chipid6118.tiff,HILL
V2PJ7VGTS2_chipid2852.tiff,SOUTHERN DRY
766VAOQ7NV_chipid2930.tiff,CENTRAL DRY
JG8X5DZN3E_chipid3461.tiff,COASTAL
IK7TA5BZTE_chipid6916.tiff,SOUTHERN TRANSITION
37T8XD22LL_chipid4840.tiff,COASTAL
NX2P3LUZ0K_chipid3065.tiff,CENTRAL DRY
0N83MJYAJ1_chipid5502.tiff,SOUTHERN TRANSITION
HNMSYRAJP6_chipid7787.tiff,NORTH EAST DRY
Q089363VFU_chipid9.tiff,SOUTHERN TRANSITION
FXBWGZHE4I_chipid5619.tiff,SOUTHERN TRANSITION
PYT9YQNKI8_chipid7343.tiff,NORTH EAST DRY
4EUWX4R5GL_chipid6437.tiff,SOUTHERN DRY
H1GEL6YKX0_chipid736.tiff,EASTERN DRY
6HI2UHX0Q3_chipid6063.tiff,HILL
JKBC9V6AC5_chipid2418.tiff,EASTERN DRY
VINRX1EQCO_chipid5499.tiff,COASTAL
MUIEUEQTW9_chipid4802.tiff,COASTAL
D3RJR3CPBS_chipid3059.tiff,CENTRAL DRY
JXPRS6U67M_chipid1618.tiff,CENTRAL DRY
CCQOEJ8L3C_chipid5121.tiff,NORTH EAST DRY
NFFSOIN0O3_chipid4162.tiff,CENTRAL DRY
AM5527DDYP_chipid3732.tiff,WESTERN TRANSITION
96C0APD7YH_chipid643.tiff,EASTERN DRY
7S6J187FKY_chipid4896.tiff,COASTAL
VG2OIUFAMU_chipid3627.tiff,WESTERN TRANSITION
MXJ2YFO2XP_chipid4553.tiff,NORTH EAST DRY
E02G9Z3WRX_chipid2333.tiff,CENTRAL DRY
7ERW0X8VUI_chipid3419.tiff,CENTRAL DRY
KX4P3JA982_chipid5821.tiff,NORTHERN DRY
1IABIT15CB_chipid1399.tiff,CENTRAL DRY
INFXAJEOP1_chipid6983.tiff,EASTERN DRY
KLIBR7I9LC_chipid252.tiff,SOUTHERN TRANSITION
V0MA73Q823_chipid4507.tiff,NORTH EAST DRY
Y5TUU4KPDL_chipid4092.tiff,CENTRAL DRY
9HRBRNP6RK_chipid5337.tiff,NORTH EAST DRY
7ESLBEOD6A_chipid6857.tiff,SOUTHERN TRANSITION
5FT8TLL71I_chipid4643.tiff,NORTH EAST DRY
JP560YWV8P_chipid6102.tiff,HILL
5ZVVU99UP6_chipid5709.tiff,NORTHERN DRY
YVMMH8KSKA_chipid162.tiff,SOUTHERN TRANSITION
UU4X6Z0N7G_chipid3492.tiff,COASTAL
X91DMO9B74_chipid524.tiff,SOUTHERN DRY
E4O2XJFBN3_chipid4560.tiff,NORTH EAST DRY
7DAOUG91VW_chipid6085.tiff,HILL
IERZ658753_chipid2811.tiff,SOUTHERN DRY
U13KM4TJYE_chipid6765.tiff,UNKNOWN
FTG6204424_chipid1492.tiff,CENTRAL DRY
K0R95M1XQ2_chipid6184.tiff,COASTAL
0KIWO28IE6_chipid3892.tiff,CENTRAL DRY
MTWVYP46WH_chipid6556.tiff,CENTRAL DRY
WSAXORS85N_chipid3432.tiff,CENTRAL DRY
MTZ6NOKCZZ_chipid6333.tiff,NORTH EAST DRY
PWI5AY3VA0_chipid4500.tiff,NORTH EAST DRY
5QTJX70H3L_chipid3722.tiff,WESTERN TRANSITION
JW5XBDZYA0_chipid6397.tiff,COASTAL
GVZ1L6U09V_chipid1875.tiff,CENTRAL DRY
7L3ANKSKHP_chipid5890.tiff,NORTHERN DRY
CHO8VV86OM_chipid3236.tiff,COASTAL
SY9R5K85RI_chipid4103.tiff,CENTRAL DRY
65RSP83UXZ_chipid1465.tiff,CENTRAL DRY
N3P2CKU796_chipid5596.tiff,SOUTHERN TRANSITION
ARE3C4DYQT_chipid4191.tiff,CENTRAL DRY
VW23TPI2TJ_chipid2794.tiff,SOUTHERN TRANSITION
SC7XLETHVR_chipid2472.tiff,EASTERN DRY
QKFN1G6ZE9_chipid178.tiff,SOUTHERN TRANSITION
B0OT87N6PP_chipid1276.tiff,CENTRAL DRY
1KKM8ULDIA_chipid7389.tiff,SOUTHERN TRANSITION
FWME4DGJQ5_chipid6441.tiff,SOUTHERN DRY
XK6SNJ7PGD_chipid5129.tiff,NORTH EAST DRY
M82R3NPN8J_chipid7712.tiff,COASTAL
O7KKQ1AOFU_chipid6864.tiff,SOUTHERN TRANSITION
NYF9WLBZKM_chipid3704.tiff,WESTERN TRANSITION
ZENF01S5AJ_chipid1149.tiff,CENTRAL DRY
CASTKHEDP6_chipid6295.tiff,NORTH EAST DRY
ZIAOB4MT6Q_chipid5847.tiff,NORTHERN DRY
MH6BJ5802T_chipid3624.tiff,WESTERN TRANSITION
SARUKSCK4G_chipid6820.tiff,NORTHERN DRY
KV9S5ZCE5Y_chipid5374.tiff,SOUTHERN TRANSITION
352FCY52Z5_chipid7780.tiff,UNKNOWN
2UTY7WR9NO_chipid1408.tiff,CENTRAL DRY
MO2UR7W90T_chipid5978.tiff,NORTH EAST DRY
LXSIMQJLYK_chipid4189.tiff,CENTRAL DRY
4A1TLOG19C_chipid3050.tiff,EASTERN DRY
SMGF8U9LL7_chipid2796.tiff,SOUTHERN TRANSITION
STU02PWKPK_chipid7759.tiff,UNKNOWN
MB673YCJUQ_chipid5746.tiff,NORTHERN DRY
PKBR3EE440_chipid2506.tiff,CENTRAL DRY
7FC7X93DRY_chipid5544.tiff,SOUTHERN TRANSITION
GK1Y1NPDMB_chipid3519.tiff,COASTAL
ATFJZ6OZ1Z_chipid2460.tiff,EASTERN DRY
G04O2V0JCM_chipid1824.tiff,CENTRAL DRY
N0L28XF61C_chipid6960.tiff,EASTERN DRY
HHBWLMCTEN_chipid4069.tiff,SOUTHERN DRY
UVFHCBHEKN_chipid2848.tiff,SOUTHERN DRY
GCRSY15MTF_chipid5239.tiff,NORTH EAST DRY
8UDSVR251F_chipid2453.tiff,EASTERN DRY
E4C6FLS1UK_chipid3487.tiff,COASTAL
SEQRZ0AWBT_chipid4645.tiff,NORTH EAST DRY
B76PMY7FJO_chipid7763.tiff,UNKNOWN
JEESWOLGJK_chipid5759.tiff,NORTHERN DRY
NH3W3Z8KWT_chipid6270.tiff,NORTH EAST DRY
ZJV6C66P4W_chipid5473.tiff,COASTAL
PKVV8AMO1J_chipid4412.tiff,NORTH EAST DRY
H1ES7BYKLM_chipid1911.tiff,EASTERN DRY
OPB87SU8N6_chipid4280.tiff,UNKNOWN
FG0WOURPZ7_chipid7508.tiff,NORTHERN DRY
KNXMJJ2OWO_chipid1590.tiff,CENTRAL DRY
9J2QH5FKKZ_chipid1587.tiff,CENTRAL DRY
JHMKQOVFZB_chipid4659.tiff,NORTH EAST DRY
HZP0YGBKFH_chipid6212.tiff,SOUTHERN DRY
7K1GP2JMJ7_chipid1105.tiff,EASTERN DRY
32AG9B9EQU_chipid316.tiff,SOUTHERN DRY
AEBNX94MB1_chipid5855.tiff,NORTHERN DRY
4WRFVP6RVO_chipid2975.tiff,CENTRAL DRY
ROE2C79136_chipid5341.tiff,NORTH EAST DRY
5U2SJGW319_chipid5713.tiff,NORTHERN DRY
9NNN458NRG_chipid5739.tiff,NORTHERN DRY
KR5C48QFVQ_chipid5163.tiff,NORTH EAST DRY
XG2Y6ZQ367_chipid5325.tiff,NORTH EAST DRY
YEBVF59RIG_chipid2181.tiff,EASTERN DRY
GK8KQLMUE1_chipid1021.tiff,EASTERN DRY
6FRYGIKXOF_chipid25.tiff,SOUTHERN TRANSITION
NZ9LFJBY37_chipid5340.tiff,NORTH EAST DRY
9SPAL8I134_chipid4637.tiff,NORTH EAST DRY
Q5GFBPL97Y_chipid4566.tiff,NORTH EAST DRY
A98WEDVPF6_chipid1557.tiff,CENTRAL DRY
UKDUAL3RZI_chipid3763.tiff,WESTERN TRANSITION
R9L9I9H0GX_chipid6915.tiff,SOUTHERN TRANSITION
JVWK54JQU4_chipid5906.tiff,NORTHERN DRY
9R0L54QGJO_chipid608.tiff,EASTERN DRY
5L5AQR62HN_chipid795.tiff,EASTERN DRY
JMQTCOV8ZM_chipid123.tiff,SOUTHERN TRANSITION
8CANR1XU1Q_chipid2515.tiff,WESTERN TRANSITION
6ERJ6SE2L7_chipid700.tiff,EASTERN DRY
9K3PGDYC7H_chipid4937.tiff,COASTAL
B15J5AWTH9_chipid3947.tiff,CENTRAL DRY
TU0O55VC1V_chipid6892.tiff,SOUTHERN TRANSITION
QNMNGLHUC4_chipid2513.tiff,CENTRAL DRY
0TBVD8LE36_chipid2264.tiff,SOUTHERN TRANSITION
9736L8ZU0X_chipid7566.tiff,HILL
UKZEWRRV1H_chipid5548.tiff,SOUTHERN TRANSITION
0RLPIRPCYH_chipid1488.tiff,CENTRAL DRY
CBRM8TER60_chipid3604.tiff,COASTAL
LUFQV5M2WW_chipid3625.tiff,WESTERN TRANSITION
5S3VXVRAB5_chipid3786.tiff,WESTERN TRANSITION
9I7JSPQ360_chipid2082.tiff,EASTERN DRY
M8GICESJ5U_chipid5372.tiff,SOUTHERN TRANSITION
Q5RZF68QLQ_chipid6354.tiff,NORTH EAST DRY
2OCVZ8RY7Z_chipid3486.tiff,COASTAL
V7V8BOPPGS_chipid2062.tiff,EASTERN DRY
681RF9B57X_chipid4067.tiff,SOUTHERN DRY
KD6U5N61ZU_chipid3496.tiff,COASTAL
32JY9A9XFB_chipid3842.tiff,NORTH EAST DRY
SGQ0L39W81_chipid1130.tiff,CENTRAL DRY
VCVF5EXKJ1_chipid4841.tiff,COASTAL
FUZTVLVYG5_chipid902.tiff,EASTERN DRY
LTC44JK7UW_chipid1769.tiff,CENTRAL DRY
ON6R953M0Y_chipid976.tiff,EASTERN DRY
IRO05QEHX2_chipid5728.tiff,NORTHERN DRY
ENCLNBHT8N_chipid7055.tiff,NORTHERN DRY
GGDWPP9F24_chipid248.tiff,SOUTHERN TRANSITION
X2D3QVQIA5_chipid4336.tiff,NORTH EAST DRY
BKEX1W1PFC_chipid647.tiff,EASTERN DRY
27NJHT5SXD_chipid5182.tiff,NORTH EAST DRY
KFA0WUB5PG_chipid2781.tiff,SOUTHERN TRANSITION
FTESP3OTNB_chipid2050.tiff,EASTERN DRY
K841OV5HCK_chipid2371.tiff,SOUTHERN TRANSITION
EPSLFH9ZL1_chipid4621.tiff,NORTH EAST DRY
3SC66NCZR0_chipid6516.tiff,NORTH EAST DRY
X0MUHBI3RC_chipid1832.tiff,CENTRAL DRY
VSMRZKBRSJ_chipid3506.tiff,COASTAL
OWZKA4F9QR_chipid4705.tiff,NORTH EAST DRY
A8TMHJVOMZ_chipid2535.tiff,UNKNOWN
IWEOG7E713_chipid6039.tiff,UNKNOWN
NWS1R00VL4_chipid7849.tiff,NORTHERN DRY
8CX3A7MPF0_chipid281.tiff,SOUTHERN DRY
S3Z6HN0HKY_chipid3803.tiff,CENTRAL DRY
BWLHALX6P9_chipid6318.tiff,NORTH EAST DRY
7GCFPYNMBJ_chipid4496.tiff,NORTH EAST DRY
YG3IY0S10V_chipid4456.tiff,NORTH EAST DRY
CQH7LASG0O_chipid6065.tiff,HILL
QD90L6VG8Z_chipid990.tiff,EASTERN DRY
77GIOPM77O_chipid972.tiff,EASTERN DRY
SZI91CJINI_chipid3184.tiff,SOUTHERN DRY
SWXCA7CT0N_chipid4288.tiff,SOUTHERN TRANSITION
HTYOOPJOBZ_chipid4865.tiff,COASTAL
MSJTAXXRV3_chipid5778.tiff,NORTHERN DRY
IADKRZX18P_chipid2787.tiff,SOUTHERN TRANSITION
XNRCYYCJII_chipid7859.tiff,NORTHERN DRY
XANJZFHE04_chipid6984.tiff,EASTERN DRY
TFP3MX54VP_chipid3931.tiff,CENTRAL DRY
IFFHAT1WPL_chipid2383.tiff,SOUTHERN TRANSITION
ZKZSP3D4AY_chipid6140.tiff,HILL
YD5I8AN8MX_chipid5439.tiff,SOUTHERN TRANSITION
AVXAU43KIO_chipid7248.tiff,NORTHERN DRY
3G0THY09YN_chipid375.tiff,SOUTHERN TRANSITION
XB8QMUB4VD_chipid7455.tiff,CENTRAL DRY
4TU70P3JCP_chipid5741.tiff,NORTHERN DRY
81RGRWMZZX_chipid1624.tiff,WESTERN TRANSITION
LQV4FP0NOW_chipid4274.tiff,SOUTHERN TRANSITION
WLYX10O5SJ_chipid5956.tiff,NORTH EAST DRY
7BU9DMK4N4_chipid3359.tiff,COASTAL
37EM35EH0D_chipid4763.tiff,NORTH EAST DRY
KEA5M0UDYS_chipid3129.tiff,CENTRAL DRY
EJP42HS08L_chipid6006.tiff,UNKNOWN
BW2N5P6RJU_chipid261.tiff,SOUTHERN TRANSITION
JYIRQ4DGNC_chipid4071.tiff,SOUTHERN DRY
FRTF4S2LAL_chipid4624.tiff,NORTH EAST DRY
W3F3JA690Z_chipid2063.tiff,EASTERN DRY
2A2IH0BYRY_chipid5008.tiff,HILL
VWNJ157MSO_chipid752.tiff,EASTERN DRY
EOZI10SLP3_chipid7221.tiff,UNKNOWN
ZZ2RRGA430_chipid4120.tiff,CENTRAL DRY
LBDACH0HPI_chipid846.tiff,EASTERN DRY
AWIC7GIADY_chipid1852.tiff,CENTRAL DRY
S4B45YELA6_chipid896.tiff,UNKNOWN
HGUJ2O20DR_chipid4180.tiff,CENTRAL DRY
56HMWCGSBE_chipid6122.tiff,HILL
XC5ZLQGEQI_chipid6070.tiff,HILL
HYN5MHWM4U_chipid7846.tiff,NORTHERN DRY
AQAE0V6WKH_chipid94.tiff,SOUTHERN TRANSITION
JNBZE6W2GP_chipid7692.tiff,COASTAL
SNLV84ONJR_chipid6514.tiff,NORTH EAST DRY
HTVJ8ZTN6M_chipid1615.tiff,CENTRAL DRY
B6LC49SVIY_chipid5993.tiff,UNKNOWN
HATN3FLJSE_chipid6539.tiff,CENTRAL DRY
2ATU5114GN_chipid1542.tiff,CENTRAL DRY
YKALV3CP9K_chipid1752.tiff,CENTRAL DRY
PKC076RQYH_chipid5513.tiff,SOUTHERN TRANSITION
GXJT91OK0L_chipid7938.tiff,WESTERN TRANSITION
Y1BZUUS43Y_chipid425.tiff,SOUTHERN DRY
9LQ0QMZIU2_chipid6938.tiff,SOUTHERN TRANSITION
TCCPSYRS3R_chipid3540.tiff,COASTAL
DR16A07QSP_chipid745.tiff,EASTERN DRY
ATVO7QRDEY_chipid2961.tiff,CENTRAL DRY
MQ49889HL1_chipid765.tiff,EASTERN DRY
U5GPPA08PB_chipid5398.tiff,SOUTHERN TRANSITION
O6FQAYF0V2_chipid3134.tiff,CENTRAL DRY
DP9QOI1WZO_chipid2932.tiff,CENTRAL DRY
V0GIRCA1X6_chipid978.tiff,EASTERN DRY
9SB3T13G2J_chipid2656.tiff,EASTERN DRY
JRF3IJTQX4_chipid4784.tiff,NORTH EAST DRY
1ZEC4KCTRR_chipid6509.tiff,NORTH EAST DRY
WCS4SP2VR1_chipid2541.tiff,UNKNOWN
NPALQNZ0D6_chipid7360.tiff,SOUTHERN TRANSITION
BKXRLSBX43_chipid5770.tiff,NORTHERN DRY
82I1H6RFEO_chipid6559.tiff,CENTRAL DRY
BYU6QDGSJV_chipid5388.tiff,SOUTHERN TRANSITION
0NL664JDJO_chipid4217.tiff,SOUTHERN TRANSITION
E5NBW64V2P_chipid4484.tiff,NORTH EAST DRY
ZQPSF5LI9U_chipid4130.tiff,CENTRAL DRY
8E22UI2PQ5_chipid7133.tiff,COASTAL
FUBGJFFZ1K_chipid3882.tiff,CENTRAL DRY
JGVXRYMMA5_chipid1546.tiff,CENTRAL DRY
X7XOY7UWR5_chipid6607.tiff,CENTRAL DRY
1S6UB3D8KR_chipid360.tiff,SOUTHERN TRANSITION
YE8NYBYSPU_chipid5251.tiff,NORTH EAST DRY
EMYSFZL63T_chipid1225.tiff,CENTRAL DRY
3MSPLLXK4H_chipid1708.tiff,NORTH EAST DRY
M3B5QR70OS_chipid273.tiff,SOUTHERN DRY
0DFT9O5P6U_chipid4887.tiff,COASTAL
I206XD2ZBC_chipid7552.tiff,NORTHERN DRY
S24O33TXHR_chipid4747.tiff,NORTH EAST DRY
WH4RDZ6FEI_chipid2662.tiff,EASTERN DRY
2GJZ437F3O_chipid801.tiff,EASTERN DRY
JKEAUKPE0N_chipid2544.tiff,UNKNOWN
QHUOEBGSDJ_chipid4241.tiff,SOUTHERN TRANSITION
YME9J24H42_chipid7813.tiff,COASTAL
VLI3BRAR28_chipid8074.tiff,NORTH EAST DRY
BWLSL1EHFW_chipid6051.tiff,HILL
VTK7RXNBF8_chipid5128.tiff,NORTH EAST DRY
75EET0C0W2_chipid6740.tiff,CENTRAL DRY
RM8XNAKM9Y_chipid3055.tiff,CENTRAL DRY
B9BPUWZ1TQ_chipid5217.tiff,UNKNOWN
3277IF76RG_chipid2550.tiff,UNKNOWN
FBMWRMMNQM_chipid601.tiff,EASTERN DRY
V0KFMK9CEG_chipid1562.tiff,CENTRAL DRY
4Q68I2M26B_chipid1576.tiff,CENTRAL DRY
AMMQE02Z00_chipid23.tiff,SOUTHERN TRANSITION
FM4F9BLUPM_chipid4444.tiff,NORTH EAST DRY
NKFIHI3S7M_chipid7307.tiff,NORTH EAST DRY
ULRY2H0IAF_chipid3841.tiff,CENTRAL DRY
VTCJYVKESY_chipid882.tiff,EASTERN DRY
LB7F87NZA7_chipid5727.tiff,NORTHERN DRY
49X1GLMRFG_chipid2199.tiff,EASTERN DRY
NS0YAS9RAP_chipid5018.tiff,HILL
FZ8ANHL4H6_chipid7824.tiff,COASTAL
A9DKJHWVIO_chipid5080.tiff,NORTH EAST DRY
5KUO5J8X4B_chipid7775.tiff,NORTH EAST DRY
3K20CS8W5R_chipid7634.tiff,CENTRAL DRY
CTC8SU0L5I_chipid6155.tiff,COASTAL
UJW02B404I_chipid465.tiff,SOUTHERN DRY
2R8POUGED2_chipid3818.tiff,WESTERN TRANSITION
UK9GD9KHOQ_chipid2954.tiff,CENTRAL DRY
9CNGF3I878_chipid2346.tiff,CENTRAL DRY
R9ZARFYQNC_chipid4066.tiff,SOUTHERN DRY
7BAHH4GP38_chipid1004.tiff,EASTERN DRY
42KIPJJKV4_chipid188.tiff,SOUTHERN TRANSITION
LBIYO5JBB1_chipid5417.tiff,SOUTHERN TRANSITION
GZRCSXSHE7_chipid6963.tiff,EASTERN DRY
16PEIBUSC7_chipid6858.tiff,UNKNOWN
M8UTYMA9T0_chipid6641.tiff,CENTRAL DRY
QB14P3ILNE_chipid5444.tiff,SOUTHERN TRANSITION
394OWQKOY0_chipid7390.tiff,SOUTHERN TRANSITION
BSDAH0L9YB_chipid6585.tiff,CENTRAL DRY
97NZ0XV3JG_chipid7197.tiff,UNKNOWN
RAXS38QIML_chipid6818.tiff,NORTHERN DRY
X72W7VQSC4_chipid61.tiff,SOUTHERN TRANSITION
15401CSOQI_chipid4521.tiff,NORTH EAST DRY
5HIITAB8ZO_chipid3866.tiff,CENTRAL DRY
I2HTWFBK68_chipid3369.tiff,COASTAL
XGRH0S5WB3_chipid806.tiff,EASTERN DRY
L2MZ664MAE_chipid7032.tiff,NORTH EAST DRY
QCTEL7JCCZ_chipid5921.tiff,NORTHERN DRY
E01DNNBWN4_chipid7706.tiff,COASTAL
32UQFZAXN0_chipid2247.tiff,EASTERN DRY
LR5KLRCWD1_chipid7121.tiff,WESTERN TRANSITION
4UPK0IOWW5_chipid2926.tiff,CENTRAL DRY
2HE7YI4J0K_chipid5871.tiff,NORTHERN DRY
0AE0WMQZ4U_chipid493.tiff,UNKNOWN
UEMY3EXEV8_chipid6704.tiff,CENTRAL DRY
KON7911OCI_chipid4708.tiff,NORTH EAST DRY
127I1B5NWB_chipid6203.tiff,COASTAL
XOTUNAPZ7T_chipid6613.tiff,CENTRAL DRY
MNCMJMEWWS_chipid2047.tiff,EASTERN DRY
A5MWC37FRJ_chipid4498.tiff,UNKNOWN
FG8OM2HBFY_chipid2723.tiff,CENTRAL DRY
BXVU56TE9H_chipid6658.tiff,CENTRAL DRY
F3E130TIT2_chipid5249.tiff,NORTH EAST DRY
YWULPVYOGZ_chipid5593.tiff,SOUTHERN TRANSITION
3Z547RZRH1_chipid7556.tiff,HILL
HZS1Y6BJC3_chipid7029.tiff,UNKNOWN
IXZOVSN1RY_chipid2946.tiff,CENTRAL DRY
IYX0GQMG41_chipid5050.tiff,NORTH EAST DRY
FURZW7URAN_chipid4060.tiff,SOUTHERN DRY
NT3UPUT5WZ_chipid1528.tiff,CENTRAL DRY
YQQQ3FAV5X_chipid2586.tiff,SOUTHERN TRANSITION
NSLY56ZKEY_chipid1874.tiff,CENTRAL DRY
BJVUAKVD09_chipid6500.tiff,NORTH EAST DRY
CF4P5V7407_chipid6608.tiff,CENTRAL DRY
TWXSK862VU_chipid5273.tiff,NORTH EAST DRY
9O96ZN1E84_chipid133.tiff,SOUTHERN TRANSITION
